"nsamp","SRS_means","SRS_SE","Grid_means","Grid_SE","CLHS_means","CLHS_SE","kmn_means","kmn_SE","k_area_means","k_area_SE","k_bias_means","k_bias_SE","k_even_means","k_even_SE","k_neyman_means","k_neyman_SE","p_even","p_even_SE","p_bias_means","p_bias_SE","p_even_means","p_even_SE","p_neyman_means","p_neyman_SE"
72,1.96988894489086,0.0755812524907917,1.97688805994365,0.0812481910273382,1.97531457409432,0.0772632143079974,1.98568684987218,0.0826874038608378,1.98158611418022,0.0801296394399143,1.96857317756812,0.0754624504078848,1.98433323223661,0.0716044978730098,1.95936797471364,0.0726300124548586,1.95992446764416,0.0727563738275693,1.9626687491299,0.0705320698769982,1.98377295987008,0.076207423838413,1.9690831262163,0.0702575485271171
73,1.96401649400666,0.0760802347289379,1.97846526562782,0.0837672156530451,1.97047626287022,0.0785285364820747,1.97515710004872,0.0755557593594821,1.99732957141196,0.082961338123324,1.96829922346793,0.0733627566121656,1.96035189862255,0.0669659617751484,1.96922962409008,0.074053152770223,1.97995471620897,0.0775310418775948,1.96928178518911,0.071581304532467,1.98664483104443,0.0693198375424145,1.95739904181059,0.0760226715018105
74,1.97977756448082,0.0750368168557278,1.97204382940605,0.0731939933560769,1.99631749704257,0.0877386438686616,1.96413671232671,0.0675861732425603,1.96686648533152,0.0755260273416926,1.97515836192295,0.0718371403714742,1.97236894351837,0.0685421615076364,1.97101300863466,0.0736559068314527,1.98638247959216,0.0852779296572313,1.98381975097324,0.0765809151261721,1.97043331473675,0.0668191426091016,1.9599083469693,0.0730884900865725
75,1.98827357049858,0.0802863664448888,1.96040090248981,0.0740616295949548,1.98035062850407,0.0798339000704584,1.9820344830328,0.084072577540033,1.9801656670092,0.0789453130389405,1.96902474514525,0.0712642415055439,1.97974017022619,0.0664576872840544,1.95786585261807,0.0728692895037052,1.97393296523921,0.0768443396315284,1.97648202104717,0.0760362503515642,1.9756732894416,0.0683780978105066,1.95545005777404,0.0692138457291749
76,1.98128842956345,0.0809925014945513,1.97566896208934,0.0822010203167123,1.96853375530484,0.0759234039823451,1.96570526967755,0.072372278564562,1.9812124938905,0.0747083110108015,1.97338485061552,0.0694260111358982,1.98865454355316,0.0717900535524329,1.96619886155007,0.0734283315409817,1.96507798461021,0.0766138068182995,1.97428211231802,0.0712160216140518,1.97802332363873,0.0648061679219214,1.96278807074197,0.0702753127616445
77,1.96146323704585,0.0699689640621234,1.97614278759629,0.0758201094011103,1.98584749644213,0.0780543184905151,1.96882664376789,0.0741045417755466,1.96273909138321,0.073894626692003,1.97018217566133,0.0718621293543806,1.97593968897562,0.0711844509014674,1.96536666104744,0.0699626375961755,1.97816876293507,0.0738247302573834,1.98550223924011,0.0758243874126899,1.97304778917552,0.0658836231267658,1.96866947518156,0.0711728108497609
78,1.96450210638835,0.0782386154054217,1.97339705324094,0.0757234631563122,1.98398872148435,0.0777492201454852,1.964972583871,0.0709004448898575,1.97687072402136,0.0793739429432902,1.9761828844368,0.0698577866535547,1.96483606289552,0.0690834904139872,1.97019063290981,0.0725660052100651,1.97056776252524,0.0677231082000826,1.97504413292848,0.0724318254737351,1.98946074904067,0.0696542068453975,1.99014447040338,0.0770158994578563
79,1.97659202698146,0.0766541396650687,1.98411984422226,0.0823061028377265,1.97425547643345,0.0736850939033389,1.95734458219007,0.0701972296376934,1.98016179790285,0.0754616500929984,1.98290264948225,0.076322647596668,1.9755723590374,0.0654751886619358,1.97072352349602,0.0696012821725051,1.97666137353854,0.0770447563325641,1.9895284609509,0.0788642271332,1.97233060318277,0.0669044756866322,1.95895498487248,0.0699494176432845
80,1.97922387581578,0.0738395006785561,1.97960311326767,0.076802578313297,1.97479101825298,0.075222164919622,1.97444976106092,0.0792474165878527,1.96592679715643,0.0740635857894337,1.97173035886617,0.0734750857695953,1.98375102958629,0.068834757387962,1.97245804468543,0.0722132973897701,1.97356351550085,0.0706649524730109,1.97102179203874,0.0694853863401407,1.98475742111373,0.0682270073409275,1.97683708411621,0.0691838794425128
81,1.9784037040176,0.071004665411809,1.9765381970244,0.0762187600115595,1.9734165660376,0.0735472801047509,1.96689513909212,0.0703859834529989,1.97164208693908,0.073435779066651,1.96680183819437,0.0710437824041257,1.97995331067212,0.0678211530192808,1.96349728715754,0.0724251013216873,1.97449173409098,0.0729560631498169,1.96508969721982,0.0703354199585746,1.98331031256679,0.0645704840363109,1.95810893036622,0.0691216791104985
82,1.98538680972732,0.0786227706846961,1.9694293843267,0.0699012294813698,1.97228679777291,0.0740243632197625,1.97750408220082,0.0747855241132212,1.96570661782043,0.0703979754499429,1.97832884547428,0.0741847608950783,1.97799124338349,0.0676662732365067,1.96656810387603,0.0701466325565274,1.96760063644028,0.0718009762131208,1.97228345116296,0.070440319432568,1.97317860077877,0.0661471546306956,1.95683407780706,0.0657158609676175
83,1.96909055149962,0.0711826193008868,1.97809580041732,0.0735919193279245,1.96678664227733,0.0716304252173037,1.98258941888667,0.07439250406512,1.96825483577918,0.0741116295864223,1.98408271998818,0.0726429389249603,1.97135251310359,0.0666755392990985,1.96829073244207,0.0672508478087831,1.97992022838665,0.0746913522240037,1.96108386775958,0.0673031965290736,1.97233603011463,0.066046794607205,1.97411378518419,0.0698016988528675
84,1.97830918278981,0.0711549326799152,1.98281172192731,0.074762308296729,1.97631475481271,0.0738899540343204,1.97510634266052,0.0710342503008867,1.96660608324367,0.0705660627464655,1.98595170841801,0.0762442586189363,1.98611203973943,0.0661682607346627,1.96252436605873,0.0693615422409008,1.98623960106013,0.0783665927929643,1.9763487282182,0.0698633048907284,1.9801403440051,0.0643416089724038,1.97581703222746,0.0724734306824389
85,1.97403258836741,0.0730308161564895,1.97388025340588,0.0705272354185566,1.97072285997039,0.0725224654134706,1.96868273167791,0.0696315478434987,1.97824937780074,0.0734250149787309,1.98179091452726,0.0747383432122146,1.97332262719325,0.0648240651573947,1.96386920818671,0.0721163839179753,1.97065776763662,0.0723629420971903,1.97960519715109,0.069423445858231,1.97490654551644,0.0676382351885735,1.96942460812908,0.0667046751917029
86,1.98741189480313,0.0782150623188386,1.97050189692077,0.0745396753858173,1.9801255222645,0.0774069580595183,1.98295724763881,0.0735960212057018,1.97864601669606,0.0749152578670303,1.97524771521399,0.0691975208886408,1.96971090596109,0.0634042253766136,1.96299919288324,0.0672616680134709,1.96461027306443,0.0694662709427563,1.97872379217907,0.0697474558874521,1.97994126244609,0.0638831286223695,1.97863243708741,0.071425943681395
87,1.97214865024996,0.0702525888570686,1.98011629270381,0.0758280096856173,1.97630584676119,0.0705243822016793,1.97004383012883,0.0697638967393931,1.9700085562185,0.070807928072531,1.9773840678307,0.068550381084209,1.97397292123564,0.0601531547223698,1.96573215774135,0.0693391759282012,1.97945067450438,0.0755643492225126,1.9685676992968,0.0667908714552148,1.98725405500337,0.0671110443045964,1.95490913411328,0.0647154818845255
88,1.98352435227725,0.0747361289036208,1.97455130920523,0.0721063505527226,1.97284016433987,0.0724123465833756,1.9652471168122,0.0696169992618612,1.97355347767155,0.0729277431711434,1.9639580987082,0.068696894047875,1.97581875247653,0.0623763176093849,1.95419553211815,0.0648750956987465,1.97008012945324,0.0726943480169564,1.97414999891218,0.0688636202999966,1.98695779091739,0.0635559789479574,1.96573482113865,0.0649804597257517
89,1.97916054127138,0.0738054239411297,1.97208406168987,0.0699974444025508,1.97356000881073,0.0666802118731352,1.96540775714942,0.0678200591328263,1.968373679384,0.0715481108298553,1.97996502185582,0.0671523132597223,1.96459199578842,0.0620908861918113,1.96634140611733,0.0656138466683616,1.97416188289006,0.0694454435064477,1.99001229657682,0.070079905774281,1.97504500839777,0.0617999245642703,1.96327426249412,0.0674397593728934
90,1.98185881298535,0.0737584209432412,1.97498097224087,0.072647639343605,1.96597357748887,0.0658877749043692,1.97957692769434,0.0757721437025389,1.96229052958988,0.0673654362880205,1.9725302934167,0.0666616856660866,1.98340775309807,0.0644708424224422,1.96034327495501,0.0666929058355621,1.96281417057904,0.0654601906974646,1.98098123073845,0.0725854425304602,1.97577101877536,0.0627088241815541,1.98079001607529,0.0750996242663695
91,1.99299196874193,0.0749144166777634,1.97671686157418,0.0721540898026771,1.98014572719722,0.0732778377600485,1.96192291671928,0.0667096737397435,1.97909030378848,0.0729722658214598,1.97656927797679,0.0699305988440274,1.97782970140367,0.0624155267340254,1.96639876331483,0.0640683253136771,1.96585430809124,0.0652034939783446,1.97765628801674,0.0688964419568125,1.98618334537255,0.0643730705659286,1.97258862522591,0.0698276023970558
92,1.97557202452615,0.0715969050905095,1.98632948939548,0.0751181046594492,1.97344128142617,0.0725019735488489,1.96981903896132,0.0697612210582026,1.96632503677026,0.0689156519435406,1.97524586951025,0.0697711448298894,1.97181742567625,0.063797668280372,1.96368552285434,0.0649880171937473,1.9737880681302,0.0709046099934459,1.97095737194123,0.0721512261862008,1.97256291354073,0.0609741155484154,1.9702722661906,0.0675615309017605
93,1.98216333384981,0.0744983061656238,1.9696555849118,0.0713873218008332,1.96405921049141,0.0659532660953275,1.97157041644444,0.0713919452051852,1.98579714517022,0.0689300323197434,1.9669435766675,0.0643943546117278,1.97144193119808,0.058808242613154,1.96965604050477,0.066338822788616,1.9818660792543,0.0741743197406528,1.96784059722174,0.0654232713655661,1.97508372092919,0.0615324408653173,1.96148193112466,0.0634345671854051
94,1.98331272996997,0.0719328703502206,1.98326269476701,0.0753915130787433,1.9726550834079,0.0701350706368756,1.9706002350773,0.068430784569513,1.96332246660467,0.0654619611744042,1.97316468325141,0.0642470188164918,1.97407161938923,0.0603081876506763,1.97301068465025,0.0688722704257825,1.96775395157445,0.0712022743618511,1.96453472188807,0.0653151236157126,1.97504375517108,0.062556115510471,1.96399315745933,0.0663067844559963
95,1.96959364830337,0.067458281335565,1.96116604619851,0.0652252508004272,1.97952881971513,0.0719532401077888,1.97839032708577,0.0705637239042667,1.97085097003441,0.0666457191226396,1.97913754173888,0.0666912775368537,1.97965123967687,0.0627148893087652,1.9749563456056,0.066476387660645,1.97345223379258,0.0695445583774793,1.97372693654281,0.0650212728782183,1.98739131936891,0.06504758499387,1.97673430116431,0.069667574359336
96,1.9794069148412,0.0731272920170648,1.98346639637434,0.0732530463321459,1.97622672609662,0.0691486305924373,1.98014918330234,0.0675638725661695,1.98530189933858,0.0675435414028291,1.96419162337397,0.0625491519118865,1.97958713007162,0.0619786912941171,1.96677082700016,0.0636371568973831,1.97414799437786,0.0685204938053433,1.98515732260744,0.0656452254583016,1.97463708823076,0.0618336953182073,1.97098358305658,0.0662485812573529
97,1.96552040147219,0.0682876323378193,1.98888019874114,0.0762522183183997,1.98468576590201,0.071284330620037,1.96872847910493,0.0649151843612534,1.97099526095362,0.0685931497970716,1.9836097845275,0.0682527759678854,1.97555516759013,0.0586441172051512,1.97243053294793,0.0652661266713512,1.96536521534079,0.0665569815743602,1.97312622214381,0.0652418562744353,1.98352407596029,0.0616141731338715,1.97020224834489,0.066030500220042
98,1.96651700314252,0.063057232858017,1.97004960832905,0.0659911740595691,1.97606614212593,0.0683018060814193,1.96820630580169,0.0672507634807564,1.9764015352489,0.0688390655201592,1.97316688750924,0.0642166648697174,1.97325297733832,0.0612954363299661,1.96254170420123,0.0658395181476958,1.98016950540825,0.0685577009288974,1.97350944422271,0.0629196954661064,1.97977682128624,0.0648902481170581,1.97651974197012,0.0695465283893503
99,1.97885310546978,0.0690802130654806,1.978363675845,0.0682916692153647,1.97191470234277,0.0667829495036176,1.96485639659399,0.064529997807281,1.97026973209096,0.0640281481075122,1.97186407968134,0.0666816310920994,1.98002380586966,0.0596243361158091,1.96557936820424,0.0661027268851652,1.96620883526121,0.0645160212526783,1.97481427442401,0.0656735901554608,1.97789666922048,0.062210043058234,1.96133130726917,0.0633053746191899
100,1.98540714775661,0.0683425491553371,1.96711284028674,0.0662091681264847,1.96405452670507,0.0655732833958505,1.98035727841172,0.0685424808277155,1.9704135082212,0.0648633718707044,1.97870808957422,0.0653100743219203,1.97779914171066,0.0600201580511982,1.9616904141151,0.0601591880737791,1.96535816294982,0.0688502103021467,1.97079938169745,0.0636355431105396,1.97446850935619,0.0564663620964344,1.96218618781785,0.0592836037329263
101,1.97435563519885,0.0622414560467438,1.97601421019095,0.0685685934737628,1.97587852138928,0.0682479701508399,1.96608144891868,0.066154923918773,1.97501800536469,0.0675758981902542,1.97604979012814,0.066354869668242,1.96680569082334,0.0579881620069754,1.96446237824015,0.0621372367359914,1.97176511235995,0.0668904553722527,1.9759597646613,0.0654794071291991,1.97180101153308,0.0592031533329899,1.98217062214697,0.0667557982346299
102,1.98184544690308,0.0696625444907304,1.98392379548885,0.0714601705742097,1.97220606292267,0.0649933153209254,1.97667547223367,0.0660202221513931,1.97826759548038,0.0705317203616507,1.99460812105716,0.0726403860939559,1.98026899655546,0.0595225180123854,1.96465106832543,0.0584468603461524,1.97963356652945,0.0726183008726024,1.98070651182413,0.0658908778087421,1.97572153797277,0.0595226127143271,1.97310226351208,0.0639531127704664
103,1.9737564929902,0.0660353332350917,1.97198867416117,0.0663840618535825,1.97873662749809,0.0717970084729073,1.97528430632234,0.066680717159028,1.97770792433854,0.068462915541626,1.98467758565002,0.0648053812793352,1.98345760765915,0.0648155764868546,1.96349649305307,0.0632735263720139,1.9714483059952,0.0682021007057817,1.98055558739772,0.0691952644033385,1.98320791836709,0.0584807077515539,1.96959540347097,0.0614144192903695
104,1.98566016741554,0.0693707108162297,1.97404286865535,0.0696969208160775,1.96706157905223,0.0625112438889781,1.97536352413701,0.0649075406495228,1.98596788867108,0.0686575916375108,1.97003438054124,0.061892089706451,1.96987104124533,0.0567407982428164,1.96315785588464,0.062509690919396,1.96199355267172,0.058877757022769,1.95575951704562,0.0588618233653343,1.98374372234979,0.05783812159203,1.96846669804891,0.0631913312496108
105,1.98625995550389,0.0693409958778778,1.97574466864967,0.0674139366307463,1.97888608432177,0.0649060678046835,1.974175696578,0.0649099150916583,1.97279133601508,0.0682782776701352,1.98286988628466,0.0640119807385245,1.97413011208454,0.0592505332251088,1.94998000707966,0.0591358094842153,1.96717654450138,0.0651002796060708,1.97823944792218,0.0628240367861408,1.97900877157908,0.0619740267556968,1.95856862088203,0.0620429931398773
106,1.98140123547815,0.0668465165447944,1.97620534141068,0.0685495404143705,1.97524407736776,0.06826583193453,1.96847533565278,0.0665842724464795,1.97722215961792,0.0704266258980056,1.9860791168233,0.0676088941718098,1.98277539890068,0.060688172456272,1.97104013960374,0.0627985680486636,1.97274877951796,0.0641532898787339,1.97593244857347,0.0676700865636014,1.98692716251564,0.0607728545327683,1.96812964616464,0.060884103926104
107,1.98265726340297,0.0691925057657819,1.98097418538647,0.0699915346415087,1.96780524538912,0.0662147828847432,1.97508647342823,0.0646706914513631,1.96987200737364,0.0651458016528833,1.9753358487836,0.0644605968028583,1.97972492345497,0.060533609207019,1.97161618217594,0.0643209449227645,1.96284863643092,0.0610562700345076,1.9809691871127,0.0655676109994452,1.97843546823279,0.0617864188325175,1.96904214951403,0.0628016695584796
108,1.98023257102076,0.0641598293913623,1.97531464522368,0.0651771749911783,1.97531901940526,0.0670169764928878,1.96597160157622,0.0651703556831181,1.96813145070328,0.0641489662663781,1.96521064302901,0.0594004002615003,1.98049778859031,0.0584521796205495,1.96340228669649,0.063008162746234,1.98347689788424,0.0680401763753472,1.97637627517653,0.0659631751945338,1.97808581675534,0.0583485387234097,1.96778589344755,0.0649834694040103
109,1.96968974735357,0.0626941454847455,1.96982095239861,0.0646234056274451,1.96880648937264,0.064591911847994,1.96934516635308,0.0652376095956503,1.97869072836575,0.0663541800176652,1.97360484656186,0.0615834595250853,1.97563436458402,0.0569562838909801,1.97896598636838,0.0660829276641469,1.98150242181449,0.0678355886478311,1.97140454299677,0.0643504781761416,1.9755907874899,0.0563443906742816,1.96314721156189,0.0614645731527261
110,1.98023053326117,0.0635969369916763,1.97533581825319,0.0654292515400445,1.97451457195265,0.0648523026659703,1.97102768982256,0.0680725908109347,1.96245143191837,0.0624287567426465,1.96996541549694,0.0595439864532857,1.96995747443419,0.05682565357907,1.95489953236719,0.059354042219673,1.97634274869653,0.0628783219560514,1.98417310167773,0.0663668545434632,1.97531473007369,0.0545902942101546,1.97054607605183,0.064186066432207
111,1.98469354208336,0.0674562625466094,1.98177349214149,0.0666430972174972,1.98119159250442,0.0663984453266789,1.97447501401969,0.0633353648439728,1.96191498423081,0.0600304279599433,1.96991527640327,0.0612651490672288,1.97455002700285,0.0564121073832661,1.96259966981147,0.0616372230294724,1.9783671807052,0.0637266117584948,1.97084154191399,0.0628711460703171,1.97884832003966,0.0582047749215132,1.96658513396727,0.059953835421741
112,1.97844184854791,0.0647950655518725,1.98067888247136,0.0700695972031662,1.96059264061172,0.0609401573663137,1.96992855239165,0.0623066532273453,1.97216512555411,0.0620632837198988,1.98483205867738,0.0640821062772644,1.97210731341793,0.0570205027573894,1.96795404973442,0.064243331803246,1.97094446618546,0.0634554487659538,1.97343580272916,0.0608632104658964,1.97761548429579,0.0574975396966644,1.97413619279279,0.059389595775282
113,1.98468015703771,0.0667617886722093,1.97608233833461,0.0646274435182385,1.9819475298955,0.0671749803991186,1.97702224552916,0.0634931827154446,1.96623828389259,0.0632050042166392,1.98687760447802,0.0652957064289036,1.974489485973,0.0558194383300646,1.97122951860751,0.0625399359180913,1.97951899629027,0.065787654500963,1.98232938292275,0.0634868862347461,1.97091297954423,0.055917583875512,1.96496535322406,0.0593107474291453
114,1.96925206217056,0.0635664687175167,1.97812720403878,0.0659974127171192,1.97579703724309,0.0630540573446572,1.97625595385139,0.0634210258214176,1.96936308844707,0.0620794870732721,1.97693866901932,0.062207964055789,1.97590658406776,0.0565421645281829,1.96684366896221,0.0595045388763208,1.97550164489417,0.0633387846239653,1.98449323496954,0.0657560550945935,1.98506709240456,0.0602419317742156,1.97300191020479,0.062127363329637
115,1.98230620108306,0.0644001767249861,1.97971065973398,0.0649388011733152,1.9623508599813,0.0571082083872131,1.97019641679204,0.0632665927382298,1.96654780547572,0.0605551766373907,1.98802112591395,0.0617382814431605,1.97998671498631,0.059026094485012,1.95456712406778,0.0550687176061016,1.97374217785859,0.0641218687518176,1.97721084766728,0.0610133187091851,1.97458814929743,0.0563338193745073,1.97328318573077,0.0631464046068729
116,1.97980985632303,0.0633374327538834,1.98028665003582,0.0661930200367886,1.97254601399084,0.0629006750481452,1.98078257400897,0.0624630910664426,1.9556308718033,0.0591428592006045,1.98510474086941,0.0643327041919114,1.97654496046961,0.0579345207088188,1.95609576243751,0.057702319746745,1.99418669379807,0.0677665546304801,1.98025490769042,0.0593765976753415,1.96306732146633,0.0532192489480133,1.97313336711847,0.0614639670464452
117,1.98231736951914,0.0647781094106513,1.97117777984568,0.0643080227586437,1.97010173265699,0.0608580084079319,1.97917726905446,0.0631846602410385,1.9713583766395,0.0602916535876255,1.98364175608067,0.0636119181132227,1.97608346237572,0.0553358208594982,1.96047865821416,0.0597846428101247,1.96547246396258,0.0578702777355292,1.96623899488633,0.0576261906024293,1.97957312054978,0.0558238318968119,1.967589687836,0.0594119821094234
118,1.97107081033868,0.059572353880553,1.97502227670063,0.062178172172529,1.96230196443146,0.0600048867010186,1.9810313505538,0.0645786779166516,1.97955988586609,0.0653065810317547,1.98529511140701,0.0627600840070549,1.97587510264494,0.0563117433401778,1.97017636378317,0.0588352475916985,1.97441275312181,0.0629371941550717,1.98190106628506,0.0647088168261131,1.9782471803235,0.0557832773507449,1.96665503168542,0.058812026609096
119,1.96886470919291,0.0568625680506825,1.974179159984,0.0598340728129273,1.9779921638797,0.0654340057027485,1.97546745552831,0.0601441762914196,1.97949821177676,0.0630538664731553,1.97882034007252,0.064559918870296,1.97617114045506,0.0549807356931914,1.9645193489701,0.0576114526451257,1.97330534864651,0.0619284227036662,1.98126724972001,0.0608158319620154,1.97719351000812,0.0550537561083016,1.97421935524838,0.0588188811169626
120,1.97063313196284,0.061227375341611,1.97174399612902,0.0648859380973981,1.96748129564448,0.0613685968828757,1.9790492307607,0.0626804054605233,1.97145377909951,0.0622630857554616,1.98551465835294,0.061267709280805,1.98567760522508,0.0554391152521087,1.96840526628462,0.0578000593182098,1.97511947047362,0.0607690393203019,1.97180507403559,0.0560551369437741,1.97493988302283,0.0553824525959462,1.97935556630022,0.0604380069295724
121,1.9636815948381,0.0597818356581976,1.97758756553205,0.0643178469535203,1.97086086096052,0.061062440581613,1.97768820653669,0.0611157043350286,1.97636694629587,0.062119970616768,1.98307612668183,0.0621572164835245,1.98407728777269,0.0530633158127648,1.96831614575927,0.0586943852762643,1.9691616934279,0.0620513288395622,1.97594974346697,0.057898941264247,1.97460082139423,0.0559319328204754,1.97310795664031,0.0578765728830215
122,1.96506155962844,0.0607861399010809,1.97862673301065,0.064199361266276,1.98621543674546,0.0647936911710453,1.96948372859479,0.0625717911923204,1.96926146230935,0.0608988070401492,1.96761113416221,0.0558417254890216,1.97776299500785,0.0554153956018466,1.95867252403254,0.0570037101425802,1.97902538886263,0.0634600217310673,1.98221309039019,0.0616193016445125,1.98077417687037,0.056078033543487,1.98163387740779,0.0623702137712255
123,1.98811299807641,0.0660444809937014,1.97511816436431,0.0615768384649936,1.9691058786974,0.0584635249192631,1.98424336723009,0.0619823898010339,1.97343005700564,0.0593370317681793,1.9698077496121,0.0576345188554321,1.98379782567216,0.0563589707974716,1.97047199874667,0.0579972711191655,1.97373220039205,0.0568732831286727,1.98272738144043,0.061436148236261,1.98345553076636,0.0567727034672428,1.96979697543147,0.0577671793657532
124,1.9713981053299,0.0620817827287719,1.97395481427637,0.0619218698873849,1.97191413750806,0.0598887439993858,1.97750264564705,0.0602081298160628,1.96536759051543,0.0594581852486222,1.97260534290059,0.0584804482968012,1.9803603846515,0.0560032785514509,1.96162679570406,0.0577602694092107,1.96500549177222,0.0588526117421753,1.97448065100084,0.0596819415371633,1.9794119832008,0.0526827254490449,1.97102463762592,0.0588412714429005
125,1.97355683873763,0.0623248978362395,1.96445957120154,0.058638290745265,1.98140152782725,0.0625736542565506,1.96828397448516,0.0582914452811056,1.96755786791121,0.0563466347885565,1.9817773502361,0.0590179516740521,1.98022706386294,0.0549009613382108,1.97724704856231,0.0601448018913993,1.98288852169107,0.0649049089941797,1.97600827418818,0.0606864214693482,1.97365827338102,0.0524495711123811,1.97385300132735,0.0603122461879119
126,1.97720357518729,0.0632297574239925,1.97275673018243,0.060222744881261,1.97712156284349,0.0632567646005985,1.95650857557168,0.0570201125257433,1.96682294405279,0.0573772103430306,1.97200613870856,0.0560964732824601,1.97564180352674,0.0514964465360338,1.96146813796836,0.0561774743157811,1.97464908425537,0.0596596783289657,1.97900176319691,0.0636410915516937,1.980218450619,0.0557647760822073,1.95701686235155,0.0545087964941519
127,1.96742239208233,0.0582418364125724,1.98729184582113,0.0635008834937315,1.97786990735239,0.0638499659012414,1.97624569346552,0.0599549482699708,1.95887015882189,0.0560155240546642,1.97558293190549,0.0583146505526763,1.98064367180674,0.0539987841768984,1.94867239827288,0.0530012813771297,1.98582230595223,0.0637936206315503,1.97997796479265,0.0585381662508175,1.97156348534798,0.0509813490074241,1.95375655265246,0.0545388525607699
128,1.97486181111925,0.0612870197435511,1.9776131461746,0.0596870462406155,1.98139388479554,0.0632111164341448,1.98329120573653,0.0643965936743849,1.97141869460317,0.0587145026437512,1.97096672113935,0.0588631947644768,1.97565991986783,0.0516339695311392,1.96980432511502,0.0572997245592977,1.97765091134758,0.06239513207788,1.9780928107497,0.0618458989910725,1.98195617340535,0.0531480181982409,1.96707174060633,0.0567974182000576
129,1.9704433421869,0.0615037753972882,1.97114567279739,0.0608232469200099,1.97142786206263,0.0604204273740308,1.97277562145483,0.0592762515915466,1.97437028517072,0.0608535085110887,1.96995729296679,0.0553274343546744,1.98223604471731,0.0533785143149658,1.96734593721649,0.0555971784178532,1.96896015999166,0.0577633662675003,1.97114848479811,0.0583652514897409,1.9711328257337,0.0525877461615089,1.96957884623954,0.056850591910287
130,1.97995937329944,0.0630084649830424,1.98474984801628,0.0645796485041966,1.96614602024909,0.0576220337215607,1.97352594040258,0.0607619186400405,1.97697736211237,0.0580870558939374,1.97387150408275,0.0592748852457382,1.97590881693841,0.0534702467588207,1.97397279757362,0.0586457882473313,1.96564504494466,0.0609262548044332,1.9728605766163,0.0572516274835896,1.97732507864257,0.0539391615009176,1.96655902609021,0.0568764560940988
131,1.97506838386302,0.0602272023056126,1.98040006439444,0.0631175801244154,1.97344459440769,0.0605853357184765,1.98315853746287,0.0633507769027817,1.97228445427943,0.0574773656729481,1.97858456078997,0.0594795787054396,1.97948427819187,0.053081962628409,1.9591027690107,0.054038400436315,1.97570861973449,0.0599028356843178,1.97916160627854,0.0617252930482518,1.97951446095477,0.0540219842877876,1.9726392819994,0.056944383974486
132,1.97770791646415,0.0606498788112045,1.97358536054161,0.0609972457071311,1.97646740022998,0.0566852275029023,1.97827559446459,0.0593979642962899,1.9721490692919,0.058604351622808,1.96742767364712,0.0594164011586085,1.97713783113793,0.0533811128626816,1.96530261747696,0.0572715473180377,1.97510134720177,0.0605115961315632,1.9840446515106,0.0637606418123552,1.97881383608216,0.0531678169286247,1.97121652635374,0.0572674946751217
133,1.97208156783264,0.0612815481233011,1.9797642427939,0.0604940085976235,1.97896625462664,0.0607459545966168,1.96740482270358,0.056917048540626,1.97846844064295,0.0618171972036185,1.97231664629306,0.0559592065973277,1.97417142926975,0.0521720016368118,1.97372694790163,0.0597273859573782,1.96343834406795,0.0559619355787842,1.96874486806195,0.0590540391377009,1.97083446974599,0.050834606187877,1.96906902017625,0.0555876071543305
134,1.97009045516635,0.0583821921664695,1.97575500224358,0.0592280749976185,1.97824921529963,0.0612245597966677,1.96466042589558,0.0562027299041516,1.97710558635558,0.0583999593994872,1.97702382647209,0.0589896779634425,1.97809986134881,0.0513653398757397,1.96134002166322,0.0540570590031008,1.97576423485517,0.0629247936569312,1.98443432545556,0.0579556195490456,1.97745642917548,0.0528304291547565,1.97004867940417,0.055939333836781
135,1.97319476147445,0.0601637929248598,1.97628800984367,0.0600513718086449,1.9619773629276,0.059002841136148,1.9724002784343,0.058794510681828,1.96416559312658,0.0549433040689079,1.97043421350381,0.0585390081311509,1.97494809063274,0.0529212606232838,1.96860764409697,0.0568828606372001,1.98125899922764,0.0631092064462964,1.97810089858715,0.0592762307645091,1.98056196282791,0.0540671948910871,1.96753792902678,0.0551409307955975
136,1.97532798696408,0.0577787155097,1.9738353869036,0.0611725335539802,1.9739351909579,0.0588726884081556,1.98179059322427,0.0626180557906919,1.97121032089591,0.0581371215343635,1.96420238306638,0.0526019777067606,1.97667642904581,0.0535272399037433,1.96685615598052,0.0561062967332876,1.97425434082558,0.0596152017847501,1.97142784988981,0.0571435192265191,1.98036519504355,0.053220911511313,1.97482965378771,0.0581681795783033
137,1.98116393217533,0.0604591552649521,1.96521279662786,0.0575465093092065,1.97804016765554,0.0572055517677431,1.97180931588187,0.0565536795839807,1.97077087902895,0.0584752574032704,1.97094077930366,0.0560384897705169,1.9843878439912,0.0533409653148194,1.96836285111118,0.0534023889017114,1.97640465983323,0.0577138403251671,1.98659533599633,0.0603214083928498,1.97312717646221,0.0510308148357601,1.96383602223663,0.0537672983083509
138,1.97001370186922,0.0570709053745035,1.98694728560028,0.0638266838268577,1.98084013023668,0.05954411556314,1.97846559245735,0.0567940120033263,1.96583875609467,0.0547459745686739,1.98223864738797,0.0587204077593796,1.970862539201,0.0496159161896904,1.96465860307846,0.0549911907153736,1.96728242649711,0.0567442411697163,1.96827327384428,0.0557341156896194,1.96863609978069,0.0498764508433383,1.96482895713772,0.0531275440127921
